description_length,type,priority,estimated_days,story_points,num_comments,avg_comment_length,sprint_days_given,is_problematic
168,Sub-task,Medium,,,,,8,0
154,Sub-task,Medium,,,1,37.0000,8,0
159,Sub-task,Medium,,,,,8,0
0,Story,Medium,,,4,131.0000,8,0
226,Story,Medium,,,3,117.0000,8,0
260,Story,Medium,,,3,112.6667,8,0
161,Task,Medium,0,8,,,8,0
1819,Bug,High,,,3,363.3333,14,0
5317,Bug,High,,,7,437.8571,14,0
867,Bug,Medium,,,2,126.5000,6,0
6385,Bug,High,,,3,167.6667,7,0
684,Bug,Medium,,,5,281.8000,37,0
7074,Story,High,,,14,547.7143,24,0
776,Bug,Highest,,,2,589.5000,12,0
821,Bug,Medium,,,3,300.6667,69,0
244,Task,Medium,,,7,262.8571,13,0
105,Story,Medium,,,2,185.0000,14,0
121,Bug,Medium,,,4,160.7500,127,0
1471,Bug,Low,,,2,202.0000,71,0
318,Task,Medium,0,5,1,444.0000,71,0
0,Sub-task,Medium,,,1,266.0000,168,0
0,Sub-task,Medium,,,1,266.0000,168,0
161,Story,Medium,0,5,1,71.0000,197,0
468,Story,High,0,13,12,591.3333,28,0
170,Story,High,,,5,188.4000,168,0
269,Story,High,,,4,169.5000,168,0
421,Story,Medium,0,5,2,138.5000,127,0
87,Story,Medium,0,8,4,387.5000,141,0
0,Story,Medium,,,2,153.0000,168,0
0,Story,Medium,,,2,417.5000,168,0
0,Story,Medium,0,5,1,95.0000,28,0
0,Story,Medium,0,1,4,515.5000,197,0
719,Task,Highest,0,5,6,749.0000,168,0
3707,Bug,High,,,7,231.1429,99,0
1173,Task,Medium,0,1,3,570.3333,127,0
428,Story,Medium,0,2,4,89.7500,72,0
235,Task,Medium,0,3,5,308.2000,492,0
0,Task,Medium,,,4,98.2500,15,0
438,Task,Medium,0,8,1,94.0000,72,0
230,Task,Medium,0,8,1,64.0000,72,0
145,Task,Medium,,,5,240.8000,29,0
0,Task,Medium,,,3,145.3333,15,0
336,Task,Medium,,,9,289.4444,15,0
159,Task,Medium,0,5,5,241.4000,128,0
689,Task,Low,0,3,,,15,0
904,Bug,Medium,,,3,180.6667,43,0
1104,Bug,Medium,,,4,138.5000,32,0
0,Bug,Medium,,,4,804.5000,3,0
343,Bug,Highest,,,2,134.0000,4,0
454,Story,Medium,0,3,20,344.4000,20,0
475,Task,Medium,,,1,540.0000,4,0
609,Bug,High,,,6,648.3333,20,0
70,Bug,High,,,4,133.2500,4,0
371,Task,Medium,0,2,2,98.0000,79,0
372,Task,Medium,,,2,177.5000,22,0
213,Task,Medium,,,2,75.5000,7,0
513,Bug,High,,,2,559.0000,23,0
109,Bug,Medium,,,,,23,0
1219,Bug,Highest,,,6,238.8333,41,0
1542,Bug,Medium,,,3,186.6667,41,0
7102,Bug,Medium,,,1,126.0000,84,0
1084,Bug,High,,,2,210.5000,1,0
548,Bug,Highest,,,2,692.5000,1,0
190,Story,Medium,,,8,136.1250,28,0
690,Bug,Highest,,,2,50.5000,2,0
790,Task,Medium,0,5,1,14.0000,57,0
1247,Bug,Medium,,,3,128.0000,2,0
199,Bug,Highest,,,7,347.1429,2,0
95,Task,High,,,2,162.5000,3,0
572,Task,High,,,7,653.7143,14,0
1086,Bug,Highest,,,4,79.5000,4,0
619,Bug,Medium,,,3,148.3333,6,0
375,Bug,Medium,,,,,6,0
289,Task,Medium,,,6,312.8333,33,0
1116,Bug,High,,,4,133.2500,6,0
420,Task,High,,,4,642.2500,33,0
590,Bug,Highest,,,3,124.3333,6,0
1633,Bug,Highest,,,8,1082.0000,6,0
169,Task,High,,,3,185.3333,34,0
1111,Bug,Medium,,,2,87.5000,7,0
706,Story,High,,,8,269.0000,35,0
688,Bug,Highest,,,1,23.0000,3,0
1194,Bug,Highest,,,9,260.0000,9,0
1081,Bug,Highest,,,3,402.0000,3,0
95,Sub-task,Medium,,,2,241.0000,3,0
333,Sub-task,Medium,,,3,206.3333,3,0
1043,Bug,Medium,,,11,195.3636,9,0
270,Task,Medium,,,3,164.6667,3,0
5095,Bug,Highest,,,3,81.6667,4,0
259,Bug,Medium,,,6,173.3333,4,0
1469,Bug,Highest,,,5,395.6000,7,0
77,Task,Medium,,,1,1187.0000,7,0
252,Task,Medium,,,7,281.8571,7,0
94,Task,Medium,,,4,106.2500,1,0
690,Bug,High,,,4,268.5000,2,0
1624,Bug,High,,,3,947.0000,99,0
1154,Bug,Medium,,,3,770.6667,43,0
935,Bug,High,,,4,126.2500,43,0
346,Bug,High,,,18,511.0000,44,0
926,Bug,Low,,,2,68.0000,101,0
997,Bug,Low,,,1,92.0000,101,0
679,Bug,Highest,,,7,334.8571,7,0
0,Bug,Highest,,,3,67.3333,7,0
0,Bug,Highest,,,3,70.3333,7,0
266,Task,Medium,,,11,498.8182,21,0
430,Story,High,,,4,95.0000,15,0
5155,Bug,High,,,4,545.5000,15,0
804,Bug,Low,,,7,217.8571,161,0
821,Bug,Low,,,9,358.6667,162,0
1356,Story,Medium,,,6,181.1667,16,0
664,Task,Medium,,,3,153.0000,203,0
381,Task,Medium,,,2,62.5000,203,0
445,Task,Medium,,,2,58.0000,203,0
416,Task,Medium,,,2,36.0000,203,0
633,Task,Medium,,,2,58.0000,203,0
266,Task,Medium,,,2,57.5000,203,0
947,Bug,Medium,,,17,609.4706,9,0
867,Task,Medium,,,5,193.8000,9,0
318,Bug,Medium,,,3,819.6667,9,0
1433,Bug,Medium,,,2,68.5000,106,0
811,Task,Medium,0,1,1,62.0000,850,1
1115,Bug,Medium,,,3,619.0000,17,0
886,Story,Medium,,,6,603.0000,18,0
1897,Bug,Highest,,,11,339.3636,11,0
245,Bug,Medium,,,5,252.0000,108,0
1619,Bug,Medium,,,11,244.4545,11,0
1700,Task,Highest,,,10,357.0000,11,0
937,Bug,Medium,,,4,142.0000,18,0
957,Bug,Medium,,,4,128.2500,18,0
1044,Bug,Medium,,,4,415.7500,111,0
238,Bug,High,,,12,317.1667,21,0
3691,Bug,Medium,,,5,134.4000,54,0
1379,Bug,High,,,8,360.0000,54,0
1820,Bug,Low,,,1,92.0000,27,0
585,Bug,Highest,,,9,454.2222,55,0
763,Bug,Medium,,,3,128.3333,22,0
2093,Task,Medium,,,1,321.0000,6,0
156,Task,Medium,,,2,44.0000,210,0
972,Task,Medium,,,,,210,0
164,Task,Medium,,,1,44.0000,210,0
113,Task,Medium,,,1,97.0000,210,0
63,Task,Medium,,,2,41.0000,210,0
1060,Task,Medium,,,,,210,0
96,Task,Medium,,,2,100.0000,210,0
163,Task,Medium,,,1,84.0000,210,0
79,Task,Medium,,,1,160.0000,210,0
68,Task,Medium,,,2,88.0000,210,0
58,Task,Medium,,,1,60.0000,210,0
74,Task,Medium,,,1,59.0000,210,0
430,Task,Medium,,,,,210,0
3037,Bug,High,,,16,332.0625,56,0
418,Task,Highest,,,1,64.0000,7,0
1011,Story,Highest,,,16,684.5625,57,0
434,Bug,Medium,,,12,190.5000,17,0
1257,Bug,Medium,,,4,223.0000,85,0
87,Task,Medium,0,3,2,240.0000,212,0
134,Task,Medium,,,1,141.0000,212,0
404,Task,Medium,,,,,212,0
961,Task,Medium,,,1,70.0000,212,0
555,Task,Medium,,,1,63.0000,42,0
2082,Task,Medium,,,1,253.0000,212,0
1886,Task,Medium,,,2,63.0000,42,0
5496,Task,Medium,,,,,18,0
68,Task,Medium,,,1,178.0000,212,0
159,Task,Medium,,,1,139.0000,212,0
111,Task,Medium,,,2,464.0000,212,0
792,Task,Medium,,,,,212,0
125,Task,Medium,,,1,122.0000,212,0
121,Task,Medium,,,2,732.5000,212,0
126,Task,Medium,,,1,196.0000,212,0
96,Task,Medium,,,1,799.0000,42,0
571,Task,Medium,,,,,18,0
111,Task,Medium,,,1,346.0000,212,0
230,Task,Medium,,,2,289.0000,212,0
111,Task,Medium,,,1,102.0000,212,0
1492,Task,Medium,,,,,212,0
1958,Bug,Highest,,,8,128.0000,25,0
666,Story,Medium,,,2,370.0000,42,0
1497,Task,Medium,,,2,334.0000,9,0
853,Task,Medium,,,,,1,0
251,Bug,Medium,,,7,287.4286,61,0
171,Bug,Medium,,,4,225.0000,45,0
363,Bug,Medium,,,5,114.0000,12,0
949,Task,Medium,,,1,48.0000,4,0
4954,Bug,High,,,21,667.1429,21,0
775,Bug,Medium,,,2,310.5000,4,0
134,Task,Medium,,,2,518.5000,4,0
579,Bug,Medium,,,11,210.0909,21,0
5569,Bug,Medium,,,5,157.4000,29,0
766,Bug,High,,,5,200.8000,29,0
411,Bug,Medium,,,2,186.0000,5,0
474,Bug,Low,,,1,116.0000,0,0
379,Bug,Medium,,,3,131.3333,23,0
171,Bug,Medium,,,16,442.6250,23,0
1980,Bug,Low,,,1,92.0000,120,0
554,Bug,Highest,,,1,149.0000,23,0
5769,Bug,Highest,,,4,115.7500,6,0
330,Story,Medium,,,11,143.8182,36,0
516,Bug,Medium,,,3,72.0000,120,0
765,Bug,Medium,,,2,277.0000,23,0
506,Task,Highest,,,6,183.5000,7,0
569,Bug,Medium,,,4,240.0000,31,0
295,Story,Medium,,,8,215.8750,7,0
702,Bug,High,,,7,395.7143,48,0
1331,Story,Low,0,3,11,230.8182,527,0
526,Story,Medium,,,1,389.0000,218,0
4276,Bug,High,,,3,61.6667,48,0
158,Story,Medium,,,2,202.5000,8,0
109,Task,Medium,,,,,25,0
183,Task,Medium,,,7,2154.5714,8,0
293,Task,Medium,,,6,266.0000,8,0
256,Task,Medium,,,1,1183.0000,2,0
167,Task,Medium,,,2,50.0000,8,0
95,Task,Medium,,,6,221.1667,38,0
1666,Bug,High,,,2,256.5000,9,0
3671,Bug,Medium,,,6,374.1667,19,0
1065,Bug,High,,,3,80.0000,11,0
3649,Bug,High,,,4,849.0000,28,0
369,Bug,Highest,,,13,420.4615,12,0
234,Bug,Medium,,,3,82.3333,12,0
341,Bug,High,,,4,248.7500,12,0
449,Bug,Medium,,,2,192.5000,12,0
1746,Bug,Medium,,,3,584.0000,13,0
783,Bug,Medium,,,8,933.3750,13,0
4818,Bug,Low,,,2,93.5000,13,0
884,Bug,Lowest,,,1,86.0000,13,0
420,Bug,Medium,,,,,30,0
320,Story,Medium,,,6,132.3333,14,0
1084,Bug,Low,,,2,41.5000,14,0
828,Task,Medium,,,4,283.2500,31,0
422,Story,Medium,,,,,14,0
5319,Bug,Medium,,,3,196.0000,22,0
969,Bug,High,,,12,474.2500,14,0
2464,Bug,Medium,,,17,307.7647,22,0
3694,Bug,Medium,,,5,274.4000,128,0
2757,Bug,Medium,,,6,249.6667,31,0
949,Bug,Medium,,,8,359.5000,14,0
1962,Bug,Highest,,,3,93.0000,9,0
5476,Bug,Highest,,,7,259.7143,9,0
4576,Bug,Medium,,,14,380.4286,15,0
356,Story,Medium,,,3,330.0000,15,0
0,Bug,Medium,,,3,138.3333,39,0
95,Bug,High,,,1,68.0000,48,0
1265,Bug,Highest,,,9,674.1111,12,0
2281,Bug,Highest,,,1,237.0000,13,0
214,Bug,Medium,,,2,199.0000,27,0
69,Sub-task,Medium,,,4,153.0000,27,0
1026,Bug,Medium,,,5,133.8000,36,0
105,Sub-task,Medium,,,4,107.7500,27,0
970,Bug,High,,,1,142.0000,19,0
79,Bug,Low,,,10,152.9000,36,0
3100,Story,Medium,,,16,1101.5625,27,0
886,Bug,Low,,,4,148.2500,20,0
1107,Task,Highest,,,2,152.0000,14,0
711,Story,Medium,0,3,1,244.0000,134,0
346,Sub-task,Medium,,,3,176.0000,28,0
88,Sub-task,Medium,,,3,256.0000,28,0
97,Sub-task,Medium,,,3,224.0000,28,0
94,Sub-task,Medium,,,5,127.6000,28,0
109,Sub-task,Medium,,,6,130.0000,28,0
28,Story,Medium,,,5,222.6000,44,0
28,Sub-task,Medium,,,4,141.7500,28,0
177,Sub-task,Medium,,,3,142.6667,28,0
27,Sub-task,Medium,,,3,143.6667,28,0
27,Sub-task,Medium,,,1,83.0000,28,0
75,Sub-task,Medium,,,5,1002.8000,28,0
0,Sub-task,Medium,,,5,123.4000,28,0
94,Bug,Medium,,,,,14,0
292,Sub-task,Medium,,,7,289.5714,14,0
89,Task,Medium,,,8,214.1250,62,0
458,Bug,Medium,,,2,93.5000,21,0
467,Story,Medium,,,7,385.1429,29,0
749,Story,Medium,,,8,660.3750,39,0
62,Task,Medium,,,1,124.0000,30,0
71,Task,Medium,,,1,69.0000,30,0
288,Bug,Medium,,,3,95.0000,22,0
59,Bug,Medium,,,3,329.0000,22,0
337,Bug,Medium,,,4,910.0000,30,0
331,Bug,Medium,,,1,48.0000,39,0
67,Bug,Medium,,,2,141.0000,22,0
58,Bug,Medium,,,2,695.0000,22,0
104,Bug,Medium,,,7,87.2857,24,0
71,Bug,Medium,,,7,852.7143,32,0
916,Bug,Highest,,,2,83.0000,25,0
64,Bug,Medium,,,2,995.0000,42,0
170,Task,Medium,,,5,366.2000,19,0
50,Bug,Medium,,,,,33,0
596,Bug,Medium,,,2,305.0000,139,0
2088,Task,Medium,,,3,348.6667,19,0
1841,Bug,Highest,,,4,166.2500,42,0
339,Bug,Medium,,,2,167.0000,111,0
275,Bug,Medium,,,3,191.6667,43,0
229,Bug,Medium,,,3,120.3333,20,0
507,Bug,Medium,,,3,118.3333,20,0
233,Bug,Medium,,,3,117.0000,20,0
458,Task,Medium,,,4,114.0000,34,0
537,Bug,Highest,,,3,453.3333,26,0
2866,Bug,Highest,,,4,167.5000,26,0
734,Story,Medium,,,5,982.2000,20,0
406,Bug,Highest,,,1,33.0000,34,0
843,Story,High,,,5,109.0000,20,0
2477,Bug,Highest,,,2,211.0000,20,0
1199,Task,Medium,,,2,348.5000,34,0
108,Task,Medium,,,4,175.0000,111,0
267,Task,Medium,,,16,310.1875,84,0
229,Bug,Medium,,,5,524.6000,141,0
295,Task,Medium,,,10,518.1000,51,0
472,Bug,Low,,,4,398.2500,35,0
459,Bug,Highest,,,1,125.0000,21,0
1808,Bug,Highest,,,3,451.3333,21,0
563,Bug,Medium,,,2,568.0000,21,0
375,Bug,High,,,16,624.7500,21,0
818,Bug,Highest,,,5,307.4000,21,0
1030,Task,Low,,,4,117.7500,35,0
644,Bug,Highest,,,6,306.8333,27,0
563,Story,Highest,,,5,757.6000,21,0
308,Bug,High,,,2,143.0000,21,0
391,Bug,Highest,,,3,265.6667,35,0
1159,Bug,High,,,7,214.5714,27,0
2239,Bug,High,,,4,292.2500,68,0
0,Sub-task,Medium,,,1,119.0000,254,1
253,Sub-task,Medium,,,1,54.0000,288,1
0,Sub-task,Medium,,,1,114.0000,288,1
0,Sub-task,Medium,,,,,288,1
0,Sub-task,Medium,,,1,203.0000,288,1
0,Sub-task,Medium,,,1,49.0000,289,1
18,Task,Medium,0,1,,,-223,1
137,Sub-task,Medium,,,1,56.0000,291,1
161,Task,Medium,0,1,,,-218,1
82,Sub-task,Medium,,,1,413.0000,297,1
420,Task,Medium,0,1,,,-211,1
0,Sub-task,Medium,,,1,119.0000,303,1
0,Sub-task,Medium,,,1,49.0000,305,1
73,Task,Medium,0,1,,,-205,1
546,Story,Medium,,,1,581.0000,309,1
30,Task,Medium,0,1,,,-204,1
244,Task,Medium,0,1,,,-202,1
93,Task,Medium,0,1,,,-202,1
411,Task,Medium,0,1,,,-202,1
96,Task,Medium,0,1,,,-202,1
37,Task,Medium,0,2,,,-202,1
50,Task,Medium,0,1,,,-202,1
62,Task,Medium,0,2,,,-202,1
531,Sub-task,Medium,,,1,124.0000,313,1
1310,Task,Medium,,,2,301.5000,317,1
92,Sub-task,Medium,,,1,40.0000,323,1
0,Sub-task,Medium,,,1,49.0000,327,1
0,Sub-task,Medium,,,1,49.0000,332,1
126,Task,Medium,,,,,-181,1
0,Sub-task,Medium,,,1,340.0000,336,1
0,Sub-task,Medium,,,1,49.0000,336,1
0,Sub-task,Medium,,,,,337,1
496,Bug,Medium,,,6,727.6667,340,1
391,Task,Medium,,,,,-168,1
0,Sub-task,Medium,,,,,346,1
0,Sub-task,Medium,,,1,49.0000,346,1
0,Story,Medium,,,,,-167,1
1272,Story,Medium,,,,,-167,1
210,Bug,Medium,,,1,49.0000,347,1
64,Sub-task,Medium,,,,,348,1
64,Sub-task,Medium,,,,,348,1
3036,Sub-task,Medium,,,,,348,1
0,Story,Medium,,,1,117.0000,348,1
0,Sub-task,Medium,,,,,348,1
0,Sub-task,Medium,,,,,348,1
0,Sub-task,Medium,,,,,348,1
0,Sub-task,Medium,,,,,348,1
0,Story,Medium,,,1,81.0000,349,1
2721,Task,Medium,,,,,-162,1
420,Story,Medium,,,,,,0
337,Task,Medium,0,1,3,78.0000,-161,1
700,Story,Medium,,,,,,0
563,Task,Medium,,,,,,0
584,Story,Medium,,,,,,0
611,Epic,Medium,,,,,-161,1
691,Epic,Medium,,,,,-161,1
674,Task,Medium,0,1,,,,0
631,Task,High,0,2,1,53.0000,-161,1
382,Sub-task,Medium,,,1,209.0000,355,1
0,Story,Medium,,,2,101.5000,361,1
485,Bug,Highest,,,1,713.0000,,0
242,Sub-task,Medium,,,3,67.6667,365,1
323,Sub-task,Medium,,,,,-148,1
228,Sub-task,Medium,,,,,-148,1
305,Sub-task,Medium,,,,,-148,1
488,Sub-task,Medium,,,,,-147,1
393,Story,Medium,,,1,90.0000,-147,1
0,Sub-task,Medium,,,1,56.0000,370,1
299,Task,Medium,,,1,49.0000,375,1
1667,Sub-task,Medium,,,1,298.0000,379,1
415,Sub-task,Medium,,,1,49.0000,379,1
560,Sub-task,Medium,,,,,379,1
729,Sub-task,Medium,,,1,50.0000,379,1
295,Sub-task,Medium,,,1,49.0000,379,1
55,Task,Medium,,,,,-134,1
0,Sub-task,Medium,,,,,380,1
271,Sub-task,Medium,,,,,381,1
0,Sub-task,Medium,,,,,381,1
681,Bug,Medium,,,1,186.0000,-133,1
111,Sub-task,Highest,,,,,-133,1
460,Story,Highest,,,,,-133,1
0,Sub-task,Medium,,,,,382,1
0,Sub-task,Medium,,,,,382,1
443,Sub-task,Medium,,,,,383,1
411,Documentation,Medium,,,1,56.0000,386,1
2413,Bug,Medium,,,2,128.5000,386,1
497,Story,Medium,,,1,56.0000,386,1
1551,Sub-task,Medium,,,1,56.0000,386,1
485,Sub-task,Medium,,,,,-128,1
438,Sub-task,Medium,,,,,-128,1
346,Sub-task,Medium,,,,,-128,1
475,Sub-task,Medium,,,,,-128,1
415,Sub-task,Medium,,,,,-128,1
337,Sub-task,Medium,,,,,-128,1
325,Sub-task,Medium,,,,,-128,1
283,Sub-task,Medium,,,,,-128,1
196,Sub-task,Medium,,,,,-128,1
1042,Story,Medium,,,1,214.0000,-128,1
598,Story,Medium,,,,,-128,1
165,Sub-task,Medium,,,,,388,1
65,Sub-task,Medium,,,1,49.0000,389,1
0,Sub-task,Medium,,,,,390,1
155,Sub-task,Medium,,,1,56.0000,390,1
426,Sub-task,Medium,,,,,390,1
137,Sub-task,Medium,,,,,396,1
0,Sub-task,Medium,,,,,397,1
0,Sub-task,Medium,,,1,56.0000,400,1
461,Story,Medium,,,2,89.5000,400,1
0,Sub-task,Medium,,,,,401,1
0,Sub-task,Medium,,,1,175.0000,401,1
0,Sub-task,Medium,,,1,56.0000,401,1
0,Sub-task,Medium,,,1,56.0000,401,1
0,Sub-task,Medium,,,1,56.0000,401,1
1800,Story,Medium,,,,,401,1
464,Story,Medium,,,1,56.0000,401,1
348,Sub-task,Medium,,,1,53.0000,-112,1
599,Sub-task,Medium,,,,,-112,1
356,Sub-task,Medium,,,,,-112,1
0,Story,Medium,,,1,53.0000,-112,1
267,Story,Medium,,,,,,0
221,Task,Medium,,,,,,0
1167,Sub-task,Medium,,,,,406,1
457,Sub-task,Medium,,,,,406,1
132,Task,Medium,,,,,-105,1
215,Sub-task,Medium,,,,,409,1
687,Sub-task,Medium,,,,,409,1
182,Sub-task,Medium,,,,,409,1
366,Sub-task,Medium,,,,,409,1
500,Sub-task,Medium,,,,,409,1
302,Sub-task,Medium,,,,,409,1
260,Sub-task,Medium,,,,,409,1
0,Sub-task,Medium,,,,,411,1
1975,Bug,Medium,,,5,312.8000,415,1
0,Sub-task,Medium,,,,,416,1
0,Sub-task,Medium,,,,,416,1
0,Sub-task,Medium,,,,,417,1
0,Sub-task,Medium,,,,,418,1
0,Sub-task,Medium,,,,,419,1
0,Sub-task,Medium,,,,,419,1
0,Sub-task,Medium,,,,,420,1
0,Sub-task,Medium,,,,,421,1
0,Sub-task,Medium,,,,,421,1
0,Sub-task,Medium,,,,,-62,1
685,Sub-task,Medium,,,,,-62,1
206,Sub-task,Medium,,,,,424,1
219,Sub-task,Medium,,,,,424,1
754,Sub-task,Medium,,,,,424,1
0,Story,Medium,,,,,425,1
284,Story,Medium,,,1,56.0000,425,1
704,Story,Medium,,,,,425,1
1134,Story,Medium,,,,,425,1
0,Sub-task,Medium,,,,,425,1
0,Sub-task,Medium,,,,,426,1
0,Sub-task,Medium,,,,,426,1
102,Sub-task,Medium,,,,,426,1
0,Sub-task,Medium,,,,,427,1
0,Sub-task,Medium,,,,,428,1
126,Task,Medium,,,,,,0
2099,Sub-task,Medium,,,,,428,1
771,Sub-task,Medium,,,,,429,1
0,Sub-task,Medium,,,,,429,1
0,Sub-task,Medium,,,,,429,1
1294,Sub-task,Medium,,,,,429,1
470,Sub-task,Medium,,,,,429,1
1039,Sub-task,Medium,,,,,429,1
1358,Sub-task,Medium,,,,,429,1
43,Task,Medium,,,1,53.0000,-85,1
578,Task,Medium,,,,,-82,1
0,Task,Medium,,,,,,0
124,Task,Medium,,,,,-82,1
292,Sub-task,Medium,,,,,-76,1
681,Task,Medium,,,,,,0
335,Task,Medium,,,4,53.5000,-72,1
229,Task,Medium,,,,,,0
208,Test Task,Medium,,,,,,0
525,Task,Medium,,,,,-72,1
411,Task,Medium,,,1,393.0000,-72,1
603,Bug,High,,,3,157.0000,443,1
602,Task,Medium,,,2,1310.5000,443,1
2242,Bug,High,,,4,98.5000,445,1
375,Task,Medium,,,,,,0
259,Task,Medium,,,1,348.0000,,0
49,Task,Medium,,,1,53.0000,-58,1
77,Task,Medium,,,1,53.0000,-57,1
66,Task,Medium,,,1,53.0000,-56,1
163,Task,Medium,,,1,53.0000,-56,1
390,Bug,High,,,15,466.2667,458,1
217,Task,Medium,,,3,176.6667,,0
231,Task,Medium,,,,,-56,1
1028,Bug,High,,,10,350.7000,-25,1
73,Sub-task,Medium,,,,,-24,1
73,Task,Medium,,,,,-54,1
0,Task,Medium,,,,,-54,1
813,Bug,High,,,1,183.0000,-53,1
180,Story,Medium,,,,,464,1
447,Test Task,Medium,,,1,54.0000,-49,1
99,Task,Medium,,,1,53.0000,-48,1
116,Task,Medium,,,1,52.0000,-44,1
432,Task,Medium,,,1,52.0000,-43,1
56,Task,Medium,,,1,52.0000,-42,1
592,Task,Medium,,,,,-41,1
269,Task,Medium,,,,,-41,1
195,Task,Medium,,,,,-41,1
777,Bug,Medium,,,3,58.0000,-10,1
169,Task,Medium,,,1,199.0000,474,1
230,Test Task,Medium,,,,,,0
297,Test Task,Medium,,,,,,0
313,Test Task,Medium,,,1,52.0000,-40,1
309,Task,Medium,,,1,52.0000,-34,1
1207,Story,Medium,,,1,52.0000,481,1
16447,Bug,High,,,3,63.0000,1,1
164,Bug,High,,,11,850.4545,-25,1
440,Story,Medium,,,4,151.2500,7,1
0,Sub-task,Medium,,,3,80.3333,7,1
0,Bug,Medium,,,1,109.0000,-22,1
461,Task,Highest,,,2,102.0000,8,1
855,Bug,Medium,,,1,33.0000,,0
176,Task,Medium,,,1,54.0000,,0
1192,Documentation,Medium,,,3,541.0000,10,1
0,Bug,Medium,,,1,54.0000,-19,1
0,Task,Medium,,,,,,0
186,Documentation,Medium,,,2,110.0000,505,1
346,Test Task,Low,,,,,,0
305,Test Task,Medium,,,,,,0
235,Test Task,High,,,1,223.0000,,0
148,Test Task,Medium,,,,,,0
152,Test Task,Low,,,,,,0
134,Test Task,Medium,,,1,361.0000,,0
180,Test Task,Medium,,,,,,0
381,Test Task,Medium,,,,,,0
223,Test Task,Low,,,,,,0
255,Test Task,Medium,,,,,,0
243,Test Task,Low,,,,,,0
291,Test Task,Medium,,,,,,0
260,Test Task,Medium,,,,,,0
316,Test Task,Medium,,,,,,0
126,Test Task,Medium,,,,,,0
237,Test Task,Medium,,,,,,0
225,Test Task,Medium,,,,,,0
163,Test Task,Medium,,,1,54.0000,,0
128,Test Task,Medium,,,,,,0
105,Test Task,Medium,,,,,,0
124,Test Task,Low,,,1,379.0000,,0
285,Test Task,Medium,,,,,,0
294,Test Task,Medium,,,,,,0
171,Test Task,High,,,,,,0
180,Test Task,Medium,,,,,,0
361,Task,Medium,,,1,50.0000,,0
548,Test Task,Low,,,,,,0
487,Test Task,Low,,,,,,0
505,Test Task,Medium,,,,,,0
507,Test Task,Medium,,,,,,0
1280,Test Task,Medium,,,,,,0
800,Test Task,Low,,,,,,0
464,Test Task,Low,,,1,41.0000,,0
490,Test Task,Low,,,1,34.0000,,0
516,Test Task,Low,,,1,34.0000,,0
513,Test Task,Low,,,1,34.0000,,0
529,Test Task,Medium,,,1,34.0000,,0
539,Test Task,Low,,,,,-7,1
490,Test Task,Low,,,2,66.5000,-7,1
487,Test Task,Low,,,1,34.0000,,0
423,Test Task,Low,,,1,34.0000,,0
0,Task,Medium,,,1,37.0000,,0
203,Sub-task,Medium,,,1,52.0000,508,1
278,Bug,Medium,,,2,78.5000,-5,1
661,Story,Medium,,,1,137.0000,28,1
0,Task,Medium,,,1,103.0000,-1,1
990,Sub-task,Medium,,,1,50.0000,513,1
1112,Bug,Medium,,,3,261.6667,10,1
0,Task,Medium,,,1,103.0000,14,1
314,Story,Medium,,,2,306.0000,529,1
74,Documentation,Medium,,,,,53,1
0,Task,Medium,,,2,66.0000,23,1
928,Bug,Medium,,,1,36.0000,23,1
33,Task,Medium,,,1,118.0000,,0
119,Task,Medium,,,2,89.0000,,0
0,Bug,High,,,1,55.0000,,0
267,Task,High,,,3,208.0000,26,1
1938,Task,High,,,1,609.0000,26,1
286,Bug,Medium,,,,,,0
384,Bug,Medium,,,1,52.0000,,0
293,Bug,Medium,,,1,52.0000,,0
145,Bug,Highest,,,2,93.0000,,0
1024,Bug,High,,,1,69.0000,27,1
484,Task,Medium,,,2,115.0000,28,1
0,Sub-task,Medium,,,2,144.5000,542,1
0,Sub-task,Medium,,,1,48.0000,542,1
0,Sub-task,Medium,,,1,48.0000,542,1
0,Sub-task,Medium,,,1,48.0000,542,1
0,Sub-task,Medium,,,1,50.0000,542,1
146,Sub-task,Medium,,,,,542,1
8542,Bug,Medium,,,2,728.5000,59,1
0,Task,Medium,,,2,111.0000,29,1
0,Task,Medium,,,2,115.0000,29,1
123,Task,Medium,,,1,54.0000,29,1
625,Task,Medium,,,3,619.0000,,0
254,Task,Medium,,,,,60,1
103,Task,Medium,,,,,,0
203,Documentation,Medium,,,,,66,1
69,Task,Medium,,,1,61.0000,37,1
274,Documentation,Medium,,,2,48.0000,67,1
1571,Bug,Medium,,,1,71.0000,,0
545,Task,Medium,,,2,103.0000,72,1
40,Task,Medium,,,1,59.0000,44,1
67,Bug,Medium,,,1,59.0000,49,1
0,Task,Medium,,,1,61.0000,49,1
782,Task,Medium,,,,,563,1
0,Sub-task,Medium,,,,,563,1
1782,Bug,High,,,55,366.5636,49,1
40,Bug,Medium,,,1,59.0000,50,1
115,Bug,Medium,,,1,61.0000,50,1
0,Task,Medium,,,1,61.0000,51,1
54,Bug,Medium,,,1,59.0000,51,1
344,Task,Medium,,,1,122.0000,,0
660,Task,Medium,,,,,568,1
43,Task,Medium,,,1,59.0000,55,1
189,Task,Medium,,,1,59.0000,55,1
2198,Bug,Medium,,,4,268.2500,55,1
1327,Bug,Medium,,,2,196.0000,56,1
1653,Bug,Medium,,,2,299.0000,,0
